epoch,score_best,score_avg,score_std
10,-163.3332,-291.5117,141.97853
20,-73.45809,-87.28429,8.201931
30,28.76989,-16.075418,4.616752
40,791.5571,724.88586,21.564543
50,908.8464,896.9209,4.8422904
60,957.3738,947.71783,5.156466
70,974.4304,971.4024,1.4438488
80,983.01636,980.86096,1.0770789
90,986.04785,984.40027,0.7957856
100,989.2388,987.83716,0.61306506
110,992.3605,991.1012,0.58842367
120,994.5298,993.22076,0.52296126
130,996.4477,995.0029,0.54637814
140,998.1699,996.649,0.5495471
150,1017.1864,1011.685,1.937476
160,1042.6973,1035.6725,2.802017
170,1081.3723,1075.0317,2.7093198
180,1133.3589,1123.9148,4.3355207
190,1185.7673,1175.223,8.666812
200,1239.807,1220.6543,12.837136
210,1284.1868,1267.9991,11.686029
220,1338.4949,1324.8969,13.024913
230,1388.7083,1374.6842,5.768584
240,1465.8906,1440.4685,17.159351
250,1507.8533,1489.7097,14.158696
260,1536.8793,1515.9346,17.284998
270,1576.6045,1559.981,9.067515
280,1623.5466,1597.3987,7.539254
290,1685.869,1663.1674,11.308621
300,1747.4104,1730.2178,6.926178
310,1882.8407,1843.9686,12.120859
320,1982.8846,1935.6548,19.079498
330,2073.5486,2048.7454,12.384932
340,2183.6194,2150.927,13.250845
350,2269.5095,2225.3628,16.047464
360,2346.6711,2311.5688,15.679132
370,2428.8252,2399.0684,13.700838
380,2540.9868,2497.7896,14.940609
390,2613.194,2575.9539,13.813059
400,2698.3696,2665.1511,16.20535
410,2752.135,2715.168,15.815239
420,2819.1868,2789.55,13.154494
430,2891.9077,2847.707,14.514136
440,2928.9473,2885.5796,16.911406
450,2991.9849,2939.9595,17.952204
460,3020.2551,2983.9897,15.483204
470,3074.3333,3027.371,17.131731
480,3098.37,3073.5715,14.155203
490,3156.2463,3120.58,16.512617
500,3202.298,3152.2634,15.579506
510,3225.373,3192.9224,14.649224
520,3263.4966,3227.337,15.049061
530,3322.7952,3275.91,15.046725
540,3354.0942,3317.0054,16.844614
550,3405.4363,3361.5024,16.59273
560,3449.3928,3402.7488,16.323807
570,3511.7517,3463.6533,16.207575
580,3529.8157,3495.1082,13.058984
590,3582.7595,3543.7114,14.386326
600,3603.3525,3571.6035,13.326602
610,3635.3809,3602.4158,13.393874
620,3682.5786,3644.749,13.394908
630,3709.0674,3675.637,13.901375
640,3743.4492,3700.6948,13.820803
650,3766.6487,3735.2988,15.137612
660,3803.9836,3777.794,13.135628
670,3854.8508,3810.1401,14.55596
680,3869.3376,3835.8472,14.847894
690,3877.3577,3850.9956,11.826877
700,3917.1704,3889.6733,13.436398
710,3954.4521,3924.3093,13.884266
720,3985.4907,3944.9995,13.021963
730,4008.7866,3972.5103,13.4609
740,4031.271,3997.0742,14.57265
750,4044.3525,4014.1492,13.1835
760,4082.7754,4045.9688,13.046147
770,4121.2446,4085.5425,14.310213
780,4151.3076,4120.823,14.056573
790,4174.9155,4138.854,13.727948
800,4186.38,4161.359,11.360824
810,4221.8193,4196.062,11.905102
820,4249.215,4219.532,13.317625
830,4278.307,4247.449,12.984289
840,4313.9077,4276.0244,13.163528
850,4345.1924,4313.921,12.980244
860,4364.668,4340.327,10.362913
870,4404.8745,4374.2744,13.504556
880,4436.424,4403.429,13.998603
890,4465.9033,4433.9883,14.8199415
900,4488.5996,4459.5537,15.514806
910,4529.531,4489.746,15.196604
920,4535.2583,4503.923,14.69117
930,4562.6963,4529.1543,12.7979765
940,4577.898,4550.5205,13.072302
950,4617.593,4586.4116,14.006787
960,4644.624,4613.4756,12.879098
970,4665.167,4628.1553,17.42493
980,4672.0786,4635.893,13.664611
990,4680.5776,4648.8076,17.312351
1000,4701.219,4665.424,16.040388
1010,4715.8794,4678.4424,15.83554
1020,4735.109,4695.7485,15.764593
1030,4750.882,4702.659,17.919474
1040,4761.078,4723.949,37.765144
1050,4777.85,4733.6455,19.512264
1060,4786.26,4753.181,16.149067
1070,4806.2827,4761.7056,16.56555
1080,4819.4756,4781.374,17.387308
1090,4838.542,4799.868,19.191528
1100,4841.063,4807.581,28.317413
1110,4862.69,4818.529,19.528564
1120,4866.471,4826.363,19.564636
1130,4874.219,4836.8604,23.862114
1140,4889.8296,4853.246,29.824842
1150,4913.6875,4873.7056,18.761902
1160,4930.9844,4887.8975,20.658363
1170,4937.7686,4893.539,20.11282
1180,4949.1294,4905.6006,18.010159
1190,4967.1553,4924.3594,20.259975
1200,4972.133,4932.5674,18.313858
1210,4993.063,4951.8877,21.954603
1220,5014.6147,4967.695,48.01334
1230,5016.1904,4981.6675,40.9121
1240,5030.818,4990.72,24.657057
1250,5028.802,4995.33,42.534374
1260,5055.611,5016.8345,15.922505
1270,5061.906,5028.8813,32.64729
1280,5066.128,5037.5645,16.718285
1290,5076.1934,5040.767,20.27985
1300,5089.596,5050.746,15.866041
1310,5103.5674,5065.3857,18.131628
1320,5112.2188,5080.0107,16.316244
1330,5112.352,5072.996,43.596066
1340,5118.109,5087.002,14.8852415
1350,5133.5254,5093.423,20.882532
1360,5138.3174,5105.4976,17.17905
1370,5155.7114,5119.6826,22.109428
1380,5146.2354,5110.7773,25.808372
1390,5194.4326,5138.3613,34.926968
1400,5179.978,5141.41,17.626614
1410,5197.241,5148.604,43.894127
1420,5205.2725,5160.707,25.152328
1430,5208.7075,5168.9775,16.917875
1440,5232.7646,5191.781,41.93265
1450,5241.1855,5200.1655,31.100304
1460,5238.8354,5201.814,18.284655
1470,5259.02,5220.4316,28.82701
1480,5269.0283,5220.0786,45.360733
1490,5266.4087,5237.6133,18.645193
1500,5279.945,5246.025,15.76097
1510,5294.6904,5259.992,18.284334
1520,5297.3276,5267.3994,16.957645
1530,5304.7104,5272.758,21.868475
1540,5323.797,5291.8257,14.833039
1550,5335.5337,5303.282,16.576904
1560,5362.0684,5309.7104,42.718597
1570,5358.701,5321.9883,17.908863
1580,5375.5186,5336.022,21.997736
1590,5380.178,5339.2725,19.11684
1600,5393.8057,5359.1025,43.185814
1610,5405.299,5373.834,15.305827
1620,5422.6616,5384.4756,18.226217
1630,5422.277,5384.316,17.884008
1640,5432.6235,5388.945,30.914516
1650,5428.935,5390.4404,18.132229
1660,5444.554,5405.9565,27.418987
1670,5463.8896,5413.131,54.280815
1680,5466.82,5427.6084,21.673792
1690,5477.634,5436.2397,68.46315
1700,5479.2744,5436.962,19.812948
1710,5481.3623,5449.7554,18.568954
1720,5488.64,5456.1924,16.169191
1730,5506.74,5468.207,29.477242
1740,5500.39,5468.754,26.67229
1750,5521.284,5486.901,38.882717
1760,5539.6914,5497.291,25.079508
1770,5530.845,5497.353,20.349636
1780,5544.654,5507.715,17.635824
1790,5556.0283,5510.0386,34.34681
