epoch,score_best,score_avg,score_std
10,3.2031682,2.159447,0.41991568
20,3.7559347,3.0587568,0.34437105
30,3.9524937,3.6234417,0.0938934
40,4.114592,3.8995116,0.07468106
50,4.30709,4.0520134,0.09493986
60,4.7339387,4.4209347,0.13709597
70,5.5970707,5.0121093,0.2215629
80,5.9797873,5.4438057,0.21691841
90,6.585683,5.9724855,0.22372222
100,7.045499,6.40184,0.2294161
110,7.768505,6.9261103,0.24218121
120,8.07887,7.431778,0.23949096
130,8.301752,7.73184,0.27741453
140,8.849642,8.206738,0.2921088
150,9.071405,8.477268,0.28540972
160,9.597809,8.823544,0.31666163
170,10.222303,9.174084,0.3305288
180,10.55413,9.5667925,0.31399912
190,10.842985,9.941085,0.3436858
200,11.118344,10.159758,0.3071322
210,11.398598,10.48098,0.32609323
220,11.806621,10.757234,0.35073602
230,12.181301,11.0295105,0.3905607
240,12.23761,11.236225,0.35836715
250,12.329477,11.3304825,0.3924695
260,12.56519,11.58094,0.39073408
270,12.890136,11.753733,0.34144962
280,12.963956,11.895009,0.34078848
290,13.119037,11.912891,0.40510598
300,13.208248,11.947264,0.40491018
310,13.46521,12.217012,0.40157288
320,13.510805,12.325363,0.38258666
330,13.420023,12.4721,0.4053186
340,13.627001,12.55353,0.42406046
350,13.612899,12.629198,0.4195695
360,13.898147,12.751749,0.43416372
370,14.265969,12.855324,0.42892778
380,13.989189,12.885525,0.46563068
390,13.992654,12.941277,0.46583182
400,14.307804,13.010069,0.4452143
410,14.137194,13.101986,0.43008918
420,14.214363,13.169848,0.484591
430,14.280555,13.174632,0.42221215
440,14.163039,13.227682,0.41590104
450,14.4681835,13.296436,0.3936251
460,14.344968,13.325029,0.42726785
470,14.597129,13.316637,0.46286067
480,14.355661,13.389423,0.41741064
490,14.354815,13.445135,0.4154516
500,14.524122,13.413963,0.43399668
510,14.525768,13.530042,0.44335464
520,14.561705,13.489257,0.43204692
530,14.523814,13.531706,0.41337308
540,14.82137,13.5529785,0.46786743
550,14.784647,13.683197,0.43153638
560,14.6588335,13.687867,0.45180285
570,14.54636,13.690701,0.40605047
580,14.709284,13.768354,0.41351134
590,14.840495,13.862063,0.40738887
600,14.908461,13.804028,0.4140455
610,14.7434,13.946177,0.40439823
620,15.235061,13.950175,0.4878619
630,15.043836,13.928355,0.44058296
640,15.542391,14.036094,0.39424893
650,15.155667,14.097603,0.42285168
660,15.251564,14.006912,0.45828065
670,15.230598,14.07547,0.46802956
680,15.038365,14.1173115,0.4114417
690,14.961064,14.095409,0.42214876
700,15.07261,14.1671,0.44325405
710,15.213332,14.2523,0.44051138
720,15.166424,14.260529,0.43502203
730,15.10337,14.170008,0.44785646
740,15.377899,14.264597,0.4124244
750,15.473811,14.264233,0.45883447
760,15.184082,14.308701,0.4239636
770,15.408719,14.225354,0.45233217
780,15.384056,14.319378,0.3958368
790,15.316897,14.348533,0.42054486
800,15.375289,14.344474,0.44308242
810,15.665658,14.399601,0.43776304
820,15.792249,14.422305,0.4464145
830,15.434732,14.402616,0.43683046
840,15.633917,14.438641,0.45540184
850,15.739354,14.446642,0.47275022
860,15.540396,14.477284,0.39687374
870,15.807305,14.587771,0.4413824
880,15.636713,14.516542,0.45992795
890,15.658283,14.538262,0.46856272
900,15.895396,14.601662,0.43562713
910,15.70276,14.552616,0.44091704
920,16.051157,14.640219,0.41352203
930,16.093544,14.730194,0.47732496
940,15.728524,14.619963,0.45634803
950,15.590387,14.683091,0.388965
960,15.534498,14.69389,0.3702464
970,15.722626,14.622134,0.41926092
980,15.722977,14.694931,0.41533455
990,15.61522,14.601411,0.3916078
1000,15.846915,14.720455,0.39206856
1010,15.830722,14.697046,0.43026307
1020,15.770021,14.727905,0.42825967
1030,16.266043,14.733939,0.42111942
1040,15.996298,14.717106,0.4794764
1050,15.813686,14.735851,0.46011722
1060,15.6378765,14.814503,0.44443968
1070,15.831486,14.782909,0.4315487
1080,16.101265,14.835974,0.47087413
1090,15.841634,14.776033,0.4773945
1100,15.885195,14.801243,0.45325118
1110,16.280296,14.818867,0.43093732
1120,16.008099,14.819717,0.41401193
1130,15.761327,14.819827,0.42028797
1140,15.865647,14.856424,0.44171464
1150,16.524004,14.867075,0.51052415
1160,16.29607,14.88045,0.46459362
1170,15.826155,14.852131,0.40446177
1180,15.912397,14.845518,0.38562316
