epoch,score_best,score_avg,score_std
10,2.8718781,1.7647371,0.38012183
20,3.8386495,2.5273077,0.45673347
30,4.5378604,3.176458,0.45646566
40,5.0352197,3.79117,0.43518743
50,5.2850604,4.1555834,0.45904988
60,5.7415266,4.5251665,0.4570841
70,5.9447546,4.648552,0.4531054
80,5.929502,4.8165774,0.475657
90,6.8356776,5.139823,0.50059116
100,6.546272,5.300644,0.509394
110,6.817677,5.544501,0.5441382
120,7.072314,5.78946,0.53350884
130,7.4064517,6.0309544,0.5410151
140,8.04935,6.418662,0.5952051
150,8.257329,6.579764,0.60217375
160,8.141593,6.863841,0.58072364
170,9.09072,7.059556,0.60316926
180,9.152711,7.4809313,0.5977771
190,10.020822,7.8048544,0.71596426
200,9.8419,8.261406,0.6402905
210,11.268493,8.727919,0.84240437
220,11.748561,9.437605,0.82476753
230,12.212526,10.402949,0.8846184
240,14.80463,12.090454,1.0741825
250,15.69495,12.955745,1.1566138
260,16.651539,13.839632,1.2061006
270,17.229956,14.568291,1.2320627
280,18.813137,16.0816,1.1140678
290,20.790165,17.016804,1.5124865
300,24.003635,18.437069,1.6459883
310,24.054861,19.339378,1.6446037
320,25.020142,20.204365,1.7439252
330,25.028778,21.009893,1.7200876
340,28.140833,22.044167,1.7554086
350,27.406761,22.15337,1.8955019
360,29.786785,23.162285,2.0626874
370,29.393898,24.318094,2.1113875
380,30.264608,25.553467,2.1185622
390,31.257488,26.194445,2.3715289
400,32.77156,27.808327,2.101798
410,32.89704,28.265545,2.1033309
420,34.728176,29.438046,2.0338783
430,36.282265,29.769741,2.313812
440,35.453144,30.78238,1.8270079
450,36.329857,31.77407,2.0828924
460,36.852303,32.86807,1.8354453
470,37.624763,33.383495,1.7086259
480,37.308643,33.597794,1.5526221
490,39.212887,34.781914,1.7683183
500,39.448586,35.480568,1.610244
510,40.336758,35.53489,1.6841418
520,38.737755,35.670593,1.85744
530,39.692024,35.881157,1.7316245
540,41.236538,36.935577,1.6012363
550,41.030106,37.63932,1.3527918
560,42.060062,38.512627,1.4155146
570,42.060555,39.251865,1.3767469
580,42.342068,39.464966,1.4045109
590,42.80893,39.575623,1.37819
600,43.02952,39.80843,1.3161038
610,43.217545,40.43544,1.3953024
620,43.872803,40.888557,1.2889252
630,44.437965,41.243,1.3507841
640,45.413437,41.555237,1.2415116
650,44.718822,41.31948,1.3319792
660,45.149334,41.77793,1.3368331
670,45.110424,42.420876,1.2656296
680,45.72393,42.9293,1.2446499
690,46.03575,42.815495,1.3142762
700,45.99002,43.530968,1.3572544
710,46.421986,43.79957,1.1863952
720,46.807552,43.92218,1.2214147
730,46.946747,43.996544,1.1493764
740,47.13299,44.2355,1.303196
750,46.487045,44.055206,1.0869915
760,47.345573,44.486343,1.2872568
770,46.850227,44.24431,1.3501533
780,47.50909,44.776703,1.4738321
790,48.08219,45.34903,1.4319893
800,48.133034,45.432804,1.2575803
810,47.870785,45.46985,1.3270633
820,48.16567,45.125175,1.2880828
830,47.44613,44.719624,1.4957169
840,48.278336,45.632843,1.3576592
850,48.300022,45.670025,1.3572454
860,48.423367,45.317413,1.2995102
870,48.486202,46.177032,1.3779777
880,49.15819,46.729706,1.3145233
890,49.283077,46.551506,1.4359697
900,49.83533,46.983456,1.3566221
910,49.859688,47.496437,1.2585174
920,50.012474,47.099514,1.492319
930,50.158333,47.21058,1.2919323
940,51.16861,47.521244,1.2042068
950,50.829716,47.692856,1.4506699
960,50.30137,47.6234,1.3262647
970,50.81485,47.54869,1.3912774
980,51.567665,48.706375,1.2936159
990,51.770363,48.831203,1.2406542
1000,52.229893,49.552353,1.3001939
1010,51.794106,49.600838,1.1783527
1020,51.775066,49.024788,1.2000028
1030,52.504272,49.385406,1.3746337
1040,51.48326,49.34977,1.164939
1050,51.908783,49.147163,1.3631619
1060,51.9721,49.39366,1.2602981
1070,52.250343,49.56044,1.2708188
1080,52.404903,50.24265,1.0183443
1090,52.482918,50.01328,1.1760235
1100,53.125656,50.132935,1.3447877
1110,52.26271,49.71486,1.3464776
1120,53.869022,50.507107,1.2937555
1130,53.5862,50.805046,1.1453267
1140,53.621536,50.68573,1.3155595
1150,52.93103,50.87864,1.2710989
1160,53.173206,51.141975,1.025497
1170,53.92436,51.464146,0.9885019
1180,53.439842,51.268738,1.0861812
1190,53.677513,51.350403,1.081636
1200,53.821632,51.600414,1.1831584
1210,53.786964,51.535454,1.0575738
1220,53.670616,51.87669,0.9351336
1230,54.27449,52.196995,0.93340904
1240,54.42044,52.294113,0.94624805
1250,54.39347,52.12643,1.0127025
1260,53.839214,52.055614,1.0187072
1270,53.98574,52.121758,0.84450996
1280,54.733173,52.413788,0.96917176
1290,54.43123,52.57168,0.8600991
1300,55.0531,52.447586,0.983549
1310,54.79306,52.372738,0.9985108
1320,54.703083,52.430244,1.0340747
1330,54.666454,52.70458,1.0128187
1340,54.422718,52.620216,0.7845879
1350,54.497597,52.9357,0.81319195
1360,54.85032,53.15126,0.8500079
1370,54.720238,52.96138,0.8353326
1380,54.897156,52.700085,0.9567228
1390,54.46473,52.509823,0.93883944
1400,55.167892,53.14811,0.94140774
1410,55.309258,53.038803,0.95517576
1420,55.156895,53.152794,1.0361193
1430,55.40844,53.46013,0.9943023
1440,54.789833,52.713924,1.0535003
1450,55.61405,53.30381,0.9767111
1460,54.702515,53.08616,0.8310477
1470,55.30383,53.066826,1.0032727
1480,55.255375,53.27096,0.79393643
1490,55.56157,53.566788,0.8701563
1500,55.27866,53.528534,0.8986175
1510,55.814087,53.650993,0.84218794
1520,55.444008,53.71296,0.9145775
1530,55.929066,53.81463,0.9333701
1540,55.4058,53.676067,0.8779498
1550,55.859116,53.931503,0.72163826
1560,55.81329,53.961082,0.74189645
1570,55.911243,54.361374,0.78284526
1580,56.116966,54.56735,0.7007628
1590,55.949585,54.63909,0.63690203
1600,55.833736,54.396675,0.8128747
1610,56.165913,54.61642,0.8479483
1620,56.306194,54.647987,0.99106216
1630,56.27677,54.71205,0.76717645
1640,56.40738,54.58155,0.77874255
1650,56.70741,54.46663,0.8740632
1660,56.343857,54.505806,0.7724234
1670,56.430984,54.73324,0.6934884
1680,56.132336,54.904716,0.65747476
1690,56.186733,54.9709,0.692713
1700,56.10742,55.032604,0.64510703
1710,56.396656,55.131607,0.6003802
1720,56.596462,55.015823,0.6930872
1730,56.823685,55.089016,0.68954974
1740,56.493114,54.990273,0.7420828
1750,56.42032,55.08331,0.7532629
1760,56.662525,55.233143,0.70915663
1770,57.00774,55.26098,0.77696586
1780,56.634583,55.500004,0.6200868
1790,57.108673,55.49529,0.78125536
1800,57.060276,55.381725,0.8938752
1810,57.67664,55.690617,0.7691273
1820,57.267532,56.18918,0.5452664
1830,57.414215,56.119743,0.6087911
1840,57.642776,56.30197,0.5556831
1850,57.648537,56.45356,0.527569
1860,57.886482,56.478424,0.5367088
1870,57.681335,56.67404,0.49400407
1880,57.970352,56.616093,0.4418195
1890,58.34524,56.763885,0.51953053
1900,57.93592,56.90632,0.50049603
1910,57.893105,56.711063,0.5520089
1920,57.70223,56.727135,0.5086472
1930,58.1118,56.809372,0.6213876
1940,58.05758,57.015774,0.5541622
1950,58.09181,56.963043,0.6009934
1960,58.269962,57.163837,0.48658347
1970,58.302715,57.4,0.4635207
1980,58.28405,57.466454,0.38171402
1990,58.271797,57.517097,0.4074992
2000,58.689987,57.542065,0.46289253
2010,58.48747,57.525818,0.45976967
2020,58.690052,57.662033,0.5139507
2030,58.86895,57.83164,0.41494605
2040,58.733177,57.809193,0.49000344
2050,58.822968,57.775616,0.45903313
2060,58.465477,57.538124,0.46979496
2070,58.739067,57.645435,0.52151376
2080,58.854805,57.8116,0.46991062
2090,59.171272,57.915665,0.50138533
2100,58.879265,57.90471,0.44903365
2110,59.176403,57.97396,0.5133473
2120,59.377758,58.228592,0.41732982
2130,59.090313,58.167263,0.47786468
2140,59.32642,58.326775,0.5152198
2150,59.212337,58.339226,0.48249862
2160,59.151768,58.381927,0.49813497
2170,59.708878,58.492424,0.45573854
2180,59.39624,58.48456,0.39640066
2190,59.549603,58.60415,0.4036003
2200,59.437103,58.48908,0.48315957
2210,59.497208,58.61167,0.45601356
2220,59.72771,58.608753,0.5027556
2230,59.395805,58.63605,0.46061987
2240,59.732033,58.729675,0.39105248
2250,59.55808,58.537064,0.43908492
2260,59.69462,58.71145,0.46527678
2270,59.93126,58.80017,0.4263391
2280,59.90821,59.07065,0.38973
2290,59.91404,58.849194,0.47118595
2300,59.904984,58.882393,0.45145297
2310,59.90338,58.877438,0.4322972
2320,59.872803,58.67518,0.77388394
2330,59.87069,58.630432,0.81015384
2340,59.784115,58.795692,0.5523996
2350,59.71479,58.826164,0.48265108
2360,60.0594,58.94307,0.6067651
2370,59.752,58.825687,0.5969989
2380,59.741837,58.636616,0.5885567
2390,60.161068,58.87845,0.59143156
2400,59.82729,58.759827,0.93312275
2410,59.63434,58.644005,0.55190724
2420,59.7686,58.685036,0.6782053
