epoch,score_best,score_avg,score_std,seq_length,latency,repeat_id
9100,0.95874023,0.9523754,0.002973418,8,0,0
9200,0.9597168,0.9525833,0.003199974,8,0,0
9300,0.9614258,0.95244026,0.0028600453,8,0,0
9400,0.9616699,0.95311546,0.0028521123,8,0,0
9500,0.96191406,0.95275116,0.0028972318,8,0,0
9600,0.96069336,0.9528179,0.0030191194,8,0,0
9700,0.9609375,0.9524956,0.0027008676,8,0,0
9800,0.96191406,0.9523983,0.0029386482,8,0,0
9900,0.95947266,0.95249176,0.0027322075,8,0,0
10000,0.95947266,0.9524479,0.0029054615,8,0,0
10100,0.9616699,0.95295906,0.0030491522,8,0,0
10200,0.95947266,0.95228004,0.0027220414,8,0,0
10300,0.9589844,0.95272064,0.0025422145,8,0,0
10400,0.9604492,0.9528198,0.0027239397,8,0,0
10500,0.9604492,0.9526291,0.0027718863,8,0,0
10600,0.9628906,0.9521313,0.0033914603,8,0,0
10700,0.9580078,0.95246696,0.0028488706,8,0,0
10800,0.9604492,0.9524536,0.0031564678,8,0,0
10900,0.95947266,0.9530544,0.002581064,8,0,0
11000,0.9584961,0.95275116,0.0028961066,8,0,0
11100,0.9604492,0.95248413,0.002953906,8,0,0
11200,0.95947266,0.9525509,0.003003089,8,0,0
11300,0.9597168,0.9525604,0.0028673129,8,0,0
11400,0.9597168,0.9530411,0.0029660885,8,0,0
11500,0.9604492,0.9524441,0.003173777,8,0,0
11600,0.9597168,0.9527073,0.0028613626,8,0,0
11700,0.96118164,0.95290947,0.0028308437,8,0,0
11800,0.96069336,0.9527645,0.003207826,8,0,0
11900,0.9609375,0.9528599,0.00314035,8,0,0
11999,0.96069336,0.9527111,0.0028419972,8,0,0
epoch,score_best,score_avg,score_std,seq_length,latency,repeat_id
100,0.7019043,0.6865368,0.006205681,8,8,0
200,0.75024414,0.7347069,0.0061800717,8,8,0
300,0.7854004,0.7682171,0.0064816717,8,8,0
400,0.80322266,0.7881031,0.005408433,8,8,0
500,0.8251953,0.8069153,0.006747974,8,8,0
600,0.83447266,0.8215008,0.005272601,8,8,0
700,0.845459,0.82673836,0.0060299006,8,8,0
800,0.85498047,0.838089,0.0063526975,8,8,0
900,0.8635254,0.8491497,0.00575235,8,8,0
1000,0.8745117,0.8568039,0.0054330663,8,8,0
1100,0.8803711,0.8669834,0.0054369085,8,8,0
1200,0.8930664,0.87578964,0.0053448016,8,8,0
1300,0.9038086,0.8853493,0.0051814527,8,8,0
1400,0.9030762,0.8907223,0.0053131566,8,8,0
1500,0.9055176,0.8950386,0.00531756,8,8,0
1600,0.9172363,0.9037781,0.004568574,8,8,0
1700,0.9165039,0.903574,0.004130078,8,8,0
1800,0.9206543,0.90587234,0.004646882,8,8,0
1900,0.92163086,0.90748787,0.0046914937,8,8,0
2000,0.92089844,0.91036415,0.004137478,8,8,0
2100,0.9230957,0.9137039,0.0037771515,8,8,0
2200,0.9260254,0.9164715,0.0036095174,8,8,0
2300,0.92749023,0.91892815,0.003713775,8,8,0
2400,0.9301758,0.9202919,0.0036917422,8,8,0
2500,0.9289551,0.92131424,0.0036714256,8,8,0
2600,0.9326172,0.92162895,0.003365453,8,8,0
2700,0.9277344,0.92092323,0.003358714,8,8,0
2800,0.9291992,0.9219551,0.0033495887,8,8,0
2900,0.9304199,0.92150116,0.0030189177,8,8,0
3000,0.93237305,0.9224186,0.0034734062,8,8,0
3100,0.9309082,0.9224434,0.0032932283,8,8,0
3200,0.9301758,0.9221153,0.0032578118,8,8,0
3300,0.9296875,0.92261314,0.0031655221,8,8,0
3400,0.9296875,0.9222355,0.0033675926,8,8,0
3500,0.9309082,0.9231453,0.0030548628,8,8,0
3600,0.9328613,0.9233227,0.0032056798,8,8,0
3700,0.93237305,0.92401123,0.003502615,8,8,0
3800,0.9328613,0.924984,0.0033820148,8,8,0
3900,0.9416504,0.93086624,0.0033338424,8,8,0
4000,0.939209,0.93130493,0.0032910912,8,8,0
4100,0.93969727,0.9309349,0.0030821597,8,8,0
4200,0.939209,0.9311409,0.0033240158,8,8,0
4300,0.93896484,0.9319706,0.002928191,8,8,0
4400,0.93847656,0.9317322,0.0030596822,8,8,0
4500,0.94091797,0.93255615,0.0026784283,8,8,0
4600,0.94189453,0.93299484,0.0033459375,8,8,0
4700,0.94189453,0.9327984,0.0031008387,8,8,0
4800,0.939209,0.93268013,0.0030711123,8,8,0
4900,0.94018555,0.93265533,0.0027373158,8,8,0
5000,0.9406738,0.9324875,0.0029368214,8,8,0
5100,0.93969727,0.9321079,0.0031723643,8,8,0
5200,0.9416504,0.9326134,0.0027563954,8,8,0
5300,0.93847656,0.93252945,0.002805582,8,8,0
5400,0.9379883,0.93237114,0.0028268725,8,8,0
5500,0.9406738,0.9328747,0.0029615115,8,8,0
5600,0.93969727,0.9325752,0.0030756374,8,8,0
5700,0.9399414,0.93307877,0.0028795456,8,8,0
5800,0.9421387,0.93281174,0.0032251116,8,8,0
5900,0.9421387,0.93286324,0.0029909553,8,8,0
6000,0.94140625,0.9332123,0.0029792956,8,8,0
6100,0.9416504,0.93294907,0.002998301,8,8,0
6200,0.9399414,0.93260384,0.0029471682,8,8,0
6300,0.94140625,0.93260956,0.0031512908,8,8,0
6400,0.9411621,0.93206596,0.0034537816,8,8,0
6500,0.9399414,0.93279076,0.0029198402,8,8,0
6600,0.9406738,0.93255997,0.0035729664,8,8,0
6700,0.94189453,0.9331627,0.0034412523,8,8,0
6800,0.94262695,0.93252945,0.0032188066,8,8,0
6900,0.9445801,0.93265724,0.0031571721,8,8,0
7000,0.94506836,0.9328022,0.003352734,8,8,0
7100,0.94262695,0.93250847,0.0032086743,8,8,0
7200,0.9411621,0.9325924,0.0030923565,8,8,0
7300,0.9404297,0.93273926,0.0030896694,8,8,0
7400,0.94140625,0.9327736,0.002993016,8,8,0
7500,0.94262695,0.9331589,0.0031849502,8,8,0
7600,0.9404297,0.9332962,0.002943948,8,8,0
7700,0.93969727,0.9327183,0.002942617,8,8,0
7800,0.9394531,0.93235207,0.0032864222,8,8,0
7900,0.93969727,0.93214226,0.0031135867,8,8,0
8000,0.94091797,0.93247414,0.0031876666,8,8,0
8100,0.9406738,0.9325752,0.003208428,8,8,0
8200,0.93969727,0.9327507,0.0028930374,8,8,0
8300,0.939209,0.9328232,0.0028918425,8,8,0
8400,0.9399414,0.9322109,0.0031287998,8,8,0
8500,0.94018555,0.93195534,0.0032322928,8,8,0
8600,0.9421387,0.93289375,0.0031308967,8,8,0
8700,0.93969727,0.93279266,0.0030934254,8,8,0
8800,0.9428711,0.93271637,0.0029865839,8,8,0
8900,0.94189453,0.93265533,0.0032684365,8,8,0
9000,0.94018555,0.932909,0.003060908,8,8,0
9100,0.94189453,0.9322586,0.0031827562,8,8,0
9200,0.94189453,0.93261147,0.0031279346,8,8,0
9300,0.9428711,0.93286514,0.0032065224,8,8,0
9400,0.9404297,0.9326706,0.0031358853,8,8,0
9500,0.93847656,0.93276596,0.0026090716,8,8,0
9600,0.94311523,0.9325619,0.0033444555,8,8,0
9700,0.94018555,0.93219566,0.0030362634,8,8,0
9800,0.94018555,0.933012,0.0027321533,8,8,0
9900,0.94091797,0.9325237,0.0030910433,8,8,0
10000,0.9404297,0.9323578,0.0031374905,8,8,0
10100,0.9406738,0.93223953,0.0031583642,8,8,0
10200,0.94140625,0.93224716,0.0034283053,8,8,0
10300,0.9399414,0.93281364,0.0031033626,8,8,0
10400,0.9411621,0.9325924,0.0030026627,8,8,0
10500,0.94018555,0.93250656,0.0032539323,8,8,0
10600,0.9399414,0.9327431,0.0028917694,8,8,0
10700,0.9406738,0.93294525,0.0028832955,8,8,0
10800,0.9399414,0.9324455,0.0033107507,8,8,0
10900,0.9404297,0.9326267,0.0030670394,8,8,0
11000,0.9406738,0.9328499,0.0026050752,8,8,0
11100,0.9433594,0.9331398,0.003238997,8,8,0
11200,0.94091797,0.932148,0.0032863633,8,8,0
11300,0.93969727,0.93286896,0.0031345487,8,8,0
11400,0.9404297,0.9323883,0.003289216,8,8,0
11500,0.94018555,0.93273926,0.0028683278,8,8,0
11600,0.93896484,0.93229103,0.0029248,8,8,0
11700,0.9423828,0.9330692,0.0033267082,8,8,0
11800,0.9423828,0.9328079,0.0030534263,8,8,0
11900,0.9411621,0.93331337,0.0031501309,8,8,0
11999,0.9411621,0.9322834,0.003016284,8,8,0
epoch,score_best,score_avg,score_std,seq_length,latency,repeat_id
100,0.5251465,0.5001507,0.008139509,8,16,0
200,0.5227051,0.49957657,0.008878437,8,16,0
300,0.51782227,0.50038147,0.0071461815,8,16,0
400,0.52124023,0.5004883,0.007979399,8,16,0
500,0.5222168,0.4996376,0.008032443,8,16,0
600,0.51708984,0.5002308,0.0071242894,8,16,0
700,0.71362305,0.69059944,0.0064417073,8,16,0
800,0.73706055,0.7220516,0.006207981,8,16,0
900,0.7558594,0.7418308,0.005521734,8,16,0
1000,0.7702637,0.7534466,0.005807457,8,16,0
1100,0.7836914,0.76346016,0.006600083,8,16,0
1200,0.7885742,0.7738495,0.005908975,8,16,0
1300,0.7980957,0.7843361,0.0057980767,8,16,0
1400,0.8022461,0.7878361,0.0067955917,8,16,0
1500,0.8059082,0.7910366,0.006393708,8,16,0
1600,0.8208008,0.80848694,0.0061062425,8,16,0
1700,0.8234863,0.8127365,0.005418648,8,16,0
1800,0.8327637,0.8204918,0.0056010755,8,16,0
1900,0.84033203,0.82468796,0.0060762637,8,16,0
2000,0.84521484,0.82800484,0.0049842773,8,16,0
2100,0.8469238,0.83403206,0.005079234,8,16,0
2200,0.8503418,0.8385811,0.0040754518,8,16,0
2300,0.84765625,0.8380356,0.004742557,8,16,0
2400,0.8552246,0.84287834,0.004876006,8,16,0
2500,0.85717773,0.8479004,0.0048968117,8,16,0
2600,0.857666,0.8469715,0.0040783016,8,16,0
2700,0.86328125,0.8516388,0.0041768686,8,16,0
2800,0.86450195,0.8536587,0.00409374,8,16,0
2900,0.8703613,0.8548908,0.004509675,8,16,0
3000,0.86743164,0.85580444,0.0042738775,8,16,0
3100,0.86816406,0.85814285,0.004128664,8,16,0
3200,0.87109375,0.8609619,0.0040601,8,16,0
3300,0.8730469,0.8635254,0.004259143,8,16,0
3400,0.876709,0.8642826,0.0043386333,8,16,0
3500,0.87597656,0.86592865,0.0043266607,8,16,0
3600,0.87597656,0.8667717,0.004343731,8,16,0
3700,0.8786621,0.8693867,0.0046401266,8,16,0
3800,0.88012695,0.86948204,0.0044086375,8,16,0
3900,0.87841797,0.86927414,0.0040674172,8,16,0
4000,0.8781738,0.8697643,0.0034021018,8,16,0
4100,0.8796387,0.87132835,0.00385832,8,16,0
4200,0.8833008,0.8740387,0.004181771,8,16,0
4300,0.8845215,0.87426186,0.0042638923,8,16,0
4400,0.8874512,0.877264,0.0038983398,8,16,0
4500,0.88623047,0.8774071,0.0039257198,8,16,0
4600,0.8886719,0.8776398,0.004197665,8,16,0
4700,0.89086914,0.8785267,0.0045559998,8,16,0
4800,0.888916,0.87784004,0.0042361068,8,16,0
4900,0.888916,0.8785553,0.004252441,8,16,0
5000,0.888916,0.8799782,0.0040729516,8,16,0
5100,0.8911133,0.87994957,0.0040973993,8,16,0
5200,0.8901367,0.88041496,0.0040426785,8,16,0
5300,0.8894043,0.88010025,0.0039365585,8,16,0
5400,0.8894043,0.88074684,0.00390743,8,16,0
5500,0.8911133,0.8811703,0.0042712307,8,16,0
5600,0.8935547,0.8831463,0.0045952895,8,16,0
5700,0.8930664,0.88437843,0.004011004,8,16,0
5800,0.8947754,0.88422203,0.0044736327,8,16,0
5900,0.8952637,0.88518333,0.0041766902,8,16,0
6000,0.8977051,0.8862705,0.004368256,8,16,0
6100,0.89575195,0.88620186,0.0042432183,8,16,0
6200,0.8996582,0.887352,0.0047815735,8,16,0
6300,0.89941406,0.8880749,0.004505846,8,16,0
6400,0.89819336,0.8882904,0.004360785,8,16,0
6500,0.8996582,0.88708496,0.004544148,8,16,0
6600,0.90112305,0.8881264,0.0044194134,8,16,0
6700,0.8977051,0.88718605,0.004229633,8,16,0
6800,0.89697266,0.8870392,0.0042867963,8,16,0
6900,0.9008789,0.8879528,0.004146159,8,16,0
7000,0.89819336,0.8878555,0.0041118897,8,16,0
7100,0.8996582,0.88900757,0.004338651,8,16,0
7200,0.8977051,0.88884926,0.0044376287,8,16,0
7300,0.8979492,0.88850594,0.004110473,8,16,0
7400,0.9003906,0.88933563,0.0039951154,8,16,0
7500,0.89697266,0.8897381,0.0039721965,8,16,0
7600,0.89868164,0.88944054,0.004220051,8,16,0
7700,0.9003906,0.8891468,0.004540489,8,16,0
7800,0.9003906,0.8906727,0.0040036286,8,16,0
7900,0.9042969,0.8917885,0.004274693,8,16,0
8000,0.9050293,0.8948746,0.004206938,8,16,0
8100,0.9057617,0.895731,0.004375632,8,16,0
8200,0.9104004,0.8956337,0.0042205914,8,16,0
8300,0.90478516,0.8957882,0.00394375,8,16,0
8400,0.90625,0.8960533,0.003952054,8,16,0
8500,0.90527344,0.8958435,0.0038246938,8,16,0
8600,0.9055176,0.89582634,0.0043026055,8,16,0
8700,0.91015625,0.8961773,0.004161958,8,16,0
8800,0.90649414,0.89735794,0.0039565437,8,16,0
8900,0.9086914,0.8975754,0.0041073007,8,16,0
9000,0.9086914,0.8969021,0.0036788748,8,16,0
9100,0.9069824,0.89746666,0.0038328988,8,16,0
9200,0.9074707,0.8972168,0.0039204103,8,16,0
9300,0.907959,0.8972626,0.0040837433,8,16,0
9400,0.90893555,0.8974476,0.0036906474,8,16,0
9500,0.9091797,0.89761543,0.0037517846,8,16,0
9600,0.90966797,0.89764214,0.0040581776,8,16,0
9700,0.90649414,0.89764404,0.0037228945,8,16,0
9800,0.9099121,0.8983631,0.0038565279,8,16,0
9900,0.91064453,0.8980694,0.004225444,8,16,0
10000,0.9082031,0.89837265,0.00420484,8,16,0
10100,0.9086914,0.89870834,0.0036363627,8,16,0
10200,0.90722656,0.89818764,0.003783252,8,16,0
10300,0.9067383,0.89811325,0.003520796,8,16,0
10400,0.90649414,0.89813995,0.0040040803,8,16,0
10500,0.90771484,0.8984852,0.0038143378,8,16,0
10600,0.90893555,0.89816856,0.003386054,8,16,0
10700,0.9067383,0.8984699,0.003851068,8,16,0
10800,0.90722656,0.89842033,0.0038078772,8,16,0
10900,0.9067383,0.89818573,0.003917908,8,16,0
11000,0.9086914,0.89873886,0.0032584548,8,16,0
11100,0.9069824,0.89860153,0.0037254086,8,16,0
11200,0.90893555,0.8984852,0.0042486405,8,16,0
11300,0.91259766,0.89845085,0.004114705,8,16,0
11400,0.90722656,0.898716,0.0036418012,8,16,0
11500,0.9074707,0.89845276,0.0034300387,8,16,0
11600,0.90893555,0.8986168,0.0040056556,8,16,0
11700,0.9067383,0.8983345,0.004248153,8,16,0
11800,0.9099121,0.8986378,0.003692177,8,16,0
11900,0.90722656,0.8977852,0.003828601,8,16,0
11999,0.9091797,0.89835167,0.0037859743,8,16,0
epoch,score_best,score_avg,score_std,seq_length,latency,repeat_id
100,0.52319336,0.49965286,0.007493765,8,32,0
200,0.5227051,0.5029354,0.0075769965,8,32,0
300,0.5180664,0.5016575,0.0076770764,8,32,0
400,0.6467285,0.6322632,0.005435985,8,32,0
500,0.673584,0.65657616,0.005800049,8,32,0
600,0.70043945,0.68886375,0.005530887,8,32,0
700,0.71899414,0.70850563,0.0052705724,8,32,0
800,0.73046875,0.7164345,0.0052990834,8,32,0
900,0.73535156,0.72085,0.005459947,8,32,0
1000,0.74194336,0.7303066,0.0057156156,8,32,0
1100,0.75,0.73576736,0.005484286,8,32,0
1200,0.7565918,0.741148,0.005818082,8,32,0
1300,0.7626953,0.7435913,0.0063395817,8,32,0
1400,0.76708984,0.7505741,0.0056744306,8,32,0
1500,0.7680664,0.7501888,0.0060979603,8,32,0
1600,0.7661133,0.7525158,0.0053475085,8,32,0
1700,0.76464844,0.75146866,0.0059349416,8,32,0
1800,0.77124023,0.7572174,0.0056823166,8,32,0
1900,0.7675781,0.7552109,0.00507505,8,32,0
2000,0.7734375,0.7619934,0.0047849384,8,32,0
2100,0.7770996,0.76454926,0.0051916167,8,32,0
2200,0.7751465,0.76335526,0.0051656226,8,32,0
2300,0.7807617,0.76607513,0.005858615,8,32,0
2400,0.7788086,0.7689667,0.0049043894,8,32,0
2500,0.7841797,0.77127457,0.005241187,8,32,0
2600,0.7841797,0.77244186,0.004941455,8,32,0
2700,0.7844238,0.77228165,0.0049288,8,32,0
2800,0.78881836,0.77599525,0.005164325,8,32,0
2900,0.7919922,0.7780018,0.004596271,8,32,0
3000,0.7907715,0.77752686,0.0050902185,8,32,0
3100,0.7902832,0.78056335,0.0047036437,8,32,0
3200,0.7937012,0.78230476,0.0047749947,8,32,0
3300,0.79589844,0.7818451,0.005160878,8,32,0
3400,0.7980957,0.78507996,0.004299487,8,32,0
3500,0.8010254,0.7862797,0.0049285972,8,32,0
3600,0.7980957,0.78552437,0.0044175703,8,32,0
3700,0.7973633,0.78595734,0.00438519,8,32,0
3800,0.7988281,0.7869358,0.0046562213,8,32,0
3900,0.798584,0.7869625,0.004286208,8,32,0
4000,0.7949219,0.7873287,0.003962921,8,32,0
4100,0.7980957,0.78772354,0.004489714,8,32,0
4200,0.7998047,0.7884674,0.0048665493,8,32,0
4300,0.79907227,0.7890625,0.004068349,8,32,0
4400,0.79711914,0.78757286,0.004097528,8,32,0
4500,0.7993164,0.79009247,0.0044593206,8,32,0
4600,0.8015137,0.790514,0.004177934,8,32,0
4700,0.80029297,0.79003525,0.0045974283,8,32,0
4800,0.8071289,0.79257965,0.004479585,8,32,0
4900,0.8095703,0.7951164,0.0041931816,8,32,0
5000,0.8076172,0.79623985,0.004597667,8,32,0
5100,0.8120117,0.7973423,0.005070423,8,32,0
5200,0.8078613,0.79743576,0.0047316374,8,32,0
5300,0.8120117,0.7998142,0.0046635414,8,32,0
5400,0.81152344,0.7987976,0.004636362,8,32,0
5500,0.81274414,0.8003311,0.004496705,8,32,0
5600,0.8125,0.8009014,0.0044382876,8,32,0
5700,0.8171387,0.8069706,0.0047993767,8,32,0
5800,0.8195801,0.8060398,0.004853821,8,32,0
5900,0.81689453,0.8077755,0.004288842,8,32,0
6000,0.81933594,0.8073311,0.0045683812,8,32,0
6100,0.81689453,0.8076248,0.0044807806,8,32,0
6200,0.8190918,0.80954933,0.0045069023,8,32,0
6300,0.8215332,0.8084526,0.0050132126,8,32,0
6400,0.8220215,0.81124306,0.004303529,8,32,0
6500,0.82421875,0.81326103,0.0042496882,8,32,0
6600,0.8261719,0.81271553,0.0048354347,8,32,0
6700,0.82421875,0.81199646,0.0042234333,8,32,0
6800,0.8232422,0.81142616,0.004650036,8,32,0
6900,0.83203125,0.81329346,0.0051768464,8,32,0
7000,0.82421875,0.81406593,0.004773687,8,32,0
7100,0.826416,0.8145809,0.004715826,8,32,0
7200,0.82470703,0.81461716,0.0043304977,8,32,0
7300,0.8261719,0.8147774,0.004398885,8,32,0
7400,0.8286133,0.8150749,0.004699197,8,32,0
7500,0.82592773,0.8157978,0.004735734,8,32,0
7600,0.82910156,0.8167362,0.0049099727,8,32,0
7700,0.8334961,0.81793404,0.004566254,8,32,0
7800,0.8312988,0.819355,0.004838418,8,32,0
7900,0.82958984,0.8189812,0.0043437844,8,32,0
8000,0.83081055,0.81923294,0.0040391264,8,32,0
8100,0.83154297,0.822031,0.0041842926,8,32,0
8200,0.8334961,0.82155037,0.0041210237,8,32,0
8300,0.83154297,0.8216686,0.00407496,8,32,0
8400,0.83691406,0.82212067,0.0047522676,8,32,0
8500,0.8334961,0.82110214,0.0042780684,8,32,0
8600,0.83496094,0.822382,0.0045721363,8,32,0
8700,0.83154297,0.82218933,0.004350521,8,32,0
8800,0.8334961,0.821867,0.0045596845,8,32,0
8900,0.8339844,0.82297707,0.004626512,8,32,0
9000,0.83203125,0.8225212,0.0043160375,8,32,0
9100,0.83569336,0.8227272,0.0043813963,8,32,0
9200,0.83251953,0.82201385,0.0047969846,8,32,0
9300,0.8354492,0.822279,0.004864114,8,32,0
9400,0.8354492,0.8226547,0.0043810997,8,32,0
9500,0.8347168,0.8229885,0.0048352215,8,32,0
9600,0.83569336,0.82242966,0.0045321537,8,32,0
9700,0.8322754,0.8223095,0.0042054984,8,32,0
9800,0.83496094,0.823061,0.0048231524,8,32,0
9900,0.83935547,0.8240261,0.0044208006,8,32,0
10000,0.8334961,0.82378197,0.0044157417,8,32,0
10100,0.83496094,0.8231945,0.0043854145,8,32,0
10200,0.8347168,0.8235893,0.0040256158,8,32,0
10300,0.8327637,0.82351685,0.004085254,8,32,0
10400,0.83374023,0.8239937,0.0040261936,8,32,0
10500,0.83447266,0.82377434,0.00422042,8,32,0
10600,0.83325195,0.8234577,0.004380481,8,32,0
10700,0.83862305,0.82403946,0.004362891,8,32,0
10800,0.8395996,0.8238678,0.0045823897,8,32,0
10900,0.83325195,0.8234215,0.004463031,8,32,0
11000,0.83813477,0.8248539,0.004127928,8,32,0
11100,0.8330078,0.8243294,0.00401464,8,32,0
11200,0.83691406,0.82401085,0.0040158266,8,32,0
11300,0.83374023,0.82477,0.0039800867,8,32,0
11400,0.8342285,0.8243542,0.004401287,8,32,0
11500,0.83569336,0.8235092,0.004508598,8,32,0
11600,0.8330078,0.824358,0.0040243515,8,32,0
11700,0.8366699,0.8239746,0.004349049,8,32,0
11800,0.8405762,0.82484055,0.004428926,8,32,0
11900,0.8359375,0.8245697,0.004045824,8,32,0
11999,0.83447266,0.8246708,0.0049745603,8,32,0
epoch,score_best,score_avg,score_std,seq_length,latency,repeat_id
100,0.68029785,0.6728239,0.0036888802,16,0,0
200,0.72387695,0.71142673,0.004567032,16,0,0
300,0.7459717,0.73711586,0.0043778857,16,0,0
400,0.772583,0.75914955,0.003959673,16,0,0
500,0.79260254,0.782238,0.004211134,16,0,0
600,0.8120117,0.80314064,0.0037004089,16,0,0
700,0.8234863,0.8162842,0.003749628,16,0,0
800,0.8327637,0.82239246,0.0037698294,16,0,0
900,0.83898926,0.82965183,0.003973003,16,0,0
1000,0.8416748,0.8338938,0.0035287824,16,0,0
1100,0.8491211,0.8371239,0.0035775574,16,0,0
1200,0.85046387,0.840847,0.003542404,16,0,0
1300,0.85510254,0.8437481,0.00377685,16,0,0
1400,0.85668945,0.84744644,0.003506931,16,0,0
1500,0.8592529,0.8490944,0.0033246984,16,0,0
1600,0.8585205,0.8520775,0.0030490458,16,0,0
1700,0.8619385,0.85305595,0.003599408,16,0,0
1800,0.8656006,0.8562355,0.0033706364,16,0,0
1900,0.8647461,0.8581877,0.00328251,16,0,0
2000,0.8687744,0.8600435,0.0033523862,16,0,0
2100,0.87060547,0.86199474,0.0031685752,16,0,0
2200,0.87316895,0.86282635,0.003119992,16,0,0
2300,0.87402344,0.8644304,0.0032764685,16,0,0
