epoch,score_best,score_avg,score_std
10,0.105250664,-0.021959897,0.014982949
20,0.15245502,0.02333805,0.023597833
30,0.13918252,0.007319358,0.017347159
40,0.2780128,0.04974304,0.058468256
50,0.15799314,0.03804265,0.047430977
60,0.27415267,0.070684165,0.08278
70,0.40753645,0.08731501,0.085083194
80,0.52914363,0.14084765,0.13153206
90,0.7822665,0.2855096,0.16748434
100,1.0153782,0.40068075,0.21554711
110,1.1734866,0.5154098,0.23478761
120,1.6632016,0.8758445,0.30801037
130,2.4583046,1.3107598,0.38380486
140,2.580533,1.74312,0.41293812
150,4.2161455,2.4679792,0.55554247
160,4.057967,2.7910304,0.5418221
170,4.9571943,3.4255705,0.6318164
180,5.8524027,4.280865,0.69258046
190,7.5677805,5.551176,0.75661093
200,9.149989,7.180277,0.69640803
210,11.331998,8.659531,0.77843076
220,11.854823,10.163152,0.7091482
230,13.304035,11.645342,0.7353595
240,14.599386,12.62856,0.64920247
250,15.515956,13.759693,0.7358797
260,16.56306,14.476468,0.8361662
270,17.19965,15.511202,0.7470314
280,19.064625,16.35149,0.83531296
290,18.838482,17.153378,0.71367514
300,19.70696,17.86486,0.7954905
310,20.187029,18.385176,0.8541126
320,20.893602,18.770332,0.75971514
330,21.279325,19.382368,0.8238386
340,22.30049,20.331963,0.7545521
350,22.806465,20.636469,0.85892546
360,23.104086,21.151428,0.7557707
370,23.863844,21.705013,0.87628406
380,24.457167,22.191002,0.78609794
390,25.315126,22.685318,0.8770969
400,24.859716,23.059605,0.8339147
410,25.257938,23.399553,0.8411722
420,26.008942,23.780756,0.8072569
430,26.775234,24.147877,0.7700519
440,26.4103,24.49324,0.7282925
450,26.050682,24.543293,0.7533208
460,26.932747,24.856396,0.84215677
470,27.6429,25.36626,0.7772936
480,28.259052,25.850632,0.7823926
490,28.81892,25.918346,0.78868145
500,28.094627,26.077053,0.84806937
510,28.621086,26.75042,0.7779413
520,28.90434,27.013487,0.7973318
530,29.39165,27.405142,0.86877507
540,29.85525,27.746517,0.8447311
550,30.991838,28.18002,0.8394821
560,30.769478,28.255535,0.8538008
570,30.79845,28.503063,0.8748319
580,30.762423,28.506485,0.813927
590,31.351435,28.985134,0.85561657
600,31.885197,29.423172,0.8733096
610,31.641232,29.49813,0.8180876
620,31.819881,29.92086,0.83893883
630,32.295864,30.461807,0.85361814
640,32.626785,30.52929,0.84804523
650,32.579693,30.679796,0.81134355
660,33.40738,30.97192,0.84001684
670,33.490993,31.268955,0.8699393
680,33.118233,31.613712,0.77194387
690,33.764618,31.730988,0.7972674
700,33.803917,32.002575,0.8262332
710,34.431442,32.024803,0.82911766
720,34.381355,32.125656,0.71606505
730,34.98443,32.68087,0.8128398
740,34.374992,32.64337,0.842872
750,35.190556,32.94393,0.9428234
760,35.341255,33.151726,0.88374525
770,36.288483,33.351665,0.9547558
780,35.231934,33.428123,0.8726133
790,35.505398,33.771065,0.8270374
800,35.756096,33.82177,0.86534727
810,35.86498,34.027626,0.77471304
820,36.548275,34.32457,0.7940077
830,36.646675,34.41925,0.8565911
840,36.407993,34.348495,0.8448294
850,37.05803,34.68555,0.85899776
860,36.940334,34.891254,0.849687
870,37.182434,35.33642,0.9028402
880,37.807156,35.42938,0.8580159
890,38.195797,35.47867,0.92284894
900,37.439487,35.764,0.8878726
910,37.790443,35.759773,0.81262416
920,38.45834,36.09413,0.87236685
930,39.17744,36.370163,0.84275234
940,38.919144,36.35943,0.8930362
950,39.44453,36.391228,0.8290155
960,38.59498,36.610428,0.8640394
970,39.742374,36.90119,0.93463814
980,39.14876,37.031654,0.73390824
990,39.30652,37.12998,0.8322013
1000,39.82646,37.227722,0.8513464
1010,40.00105,37.637344,0.9408482
1020,39.690506,37.67056,0.8670951
1030,39.828865,37.953285,0.82580495
1040,40.11245,38.008163,0.8135172
1050,40.58499,38.11315,0.8279159
1060,40.703606,38.342712,0.9723295
1070,40.747875,38.415775,0.8083917
1080,40.72708,38.533348,0.85319096
1090,41.100266,38.592827,0.8985255
1100,40.71568,38.66532,0.8399639
1110,41.554043,38.817177,0.97938436
1120,41.666115,39.017914,0.88333213
1130,41.859535,39.14731,0.8369315
1140,41.628162,39.28942,0.93160886
1150,41.742653,39.45308,0.84401184
1160,41.50324,39.409237,0.8581308
1170,41.926296,39.580482,0.97196895
1180,42.41536,39.874313,0.83788264
1190,42.05255,39.920868,0.94171983
1200,42.494286,40.15373,0.96338344
1210,42.175323,39.994915,0.8736364
1220,42.41086,40.350502,0.8854236
1230,42.3469,40.3972,0.8774086
1240,42.55335,40.62455,0.90027684
1250,43.32754,40.647892,0.89539814
1260,43.49311,40.83992,0.94234806
1270,43.15384,40.860283,0.8470874
1280,42.957478,40.843697,0.9110385
1290,43.257748,41.065247,0.8150718
1300,43.53805,41.080803,0.93496776
1310,43.277084,41.27009,0.9192776
1320,43.595776,41.154182,0.8403521
1330,44.29035,41.597435,0.9607027
1340,43.387596,41.58096,0.93999314
1350,44.531166,41.880566,0.85389745
1360,44.114204,41.829926,0.8800835
1370,43.730206,41.8688,0.7991281
1380,44.090645,42.033062,0.9079082
1390,44.729717,42.20858,0.8160449
1400,45.197826,42.1617,0.9311372
1410,45.038284,42.364914,0.94329137
1420,44.21527,42.260162,0.9260344
1430,44.697887,42.51646,0.8356314
1440,45.152863,42.655968,0.94343853
1450,45.130566,42.794724,0.95597214
1460,45.029873,42.90646,0.8808732
1470,45.422012,43.06024,0.97839886
1480,45.405365,43.053707,0.89420736
1490,45.50618,43.019844,0.8359932
1500,45.30575,43.181946,0.9069348
1510,45.39165,43.312866,0.81568694
1520,45.892982,43.404144,0.9175051
1530,45.866707,43.55968,0.9285569
1540,45.96027,43.5161,0.7854728
1550,45.568035,43.678062,0.8154299
1560,46.75582,43.952904,0.9503837
1570,46.194576,44.00994,0.8833986
1580,46.08551,44.12597,0.90915495
1590,47.222412,44.09365,1.0031658
1600,47.00695,44.378693,0.85509187
1610,46.837563,44.375736,0.9318751
1620,46.882275,44.519936,0.9142642
1630,46.685238,44.498947,0.84746975
1640,46.543926,44.552437,0.928724
1650,47.118664,44.672474,0.97021055
1660,47.29498,44.834675,0.87102175
1670,46.900776,44.85852,0.98499453
1680,47.630585,44.989697,0.943639
1690,47.498867,45.247787,0.82676685
1700,47.64257,45.08074,0.9561718
1710,47.77125,45.21989,0.88741
1720,47.53235,45.290695,0.90254694
1730,47.23654,45.41508,0.8517219
1740,47.62021,45.39701,0.8911235
1750,48.315727,45.380974,0.9666495
1760,47.987206,45.67027,0.9331091
1770,47.62438,45.690403,0.89329255
1780,48.30727,46.010376,0.8852563
1790,48.09967,45.807823,0.93228537
1800,48.569927,46.101326,0.95182544
1810,48.417076,46.308075,0.844211
1820,48.369064,46.326294,0.8478871
1830,49.095562,46.42375,0.98535246
1840,48.517025,46.45653,0.88557357
1850,48.813667,46.472153,0.91442865
1860,48.828884,46.597466,0.9003444
1870,49.155792,46.588535,1.0393496
1880,48.916313,46.588684,0.94199353
1890,49.055744,46.70114,0.96318954
1900,49.439796,46.920593,0.9724045
1910,49.281036,47.038925,0.9051552
1920,49.524334,47.154015,0.9134902
1930,49.420715,47.101753,0.9614656
1940,49.53677,47.277954,0.94465506
1950,50.127495,47.405037,0.93825275
1960,49.979404,47.537933,0.9017988
1970,49.97044,47.55764,0.98014015
1980,49.87621,47.68499,0.97920877
1990,49.636143,47.647224,0.8098466
2000,50.22608,47.68315,0.9005148
2010,50.187244,47.831158,0.90852576
2020,49.787968,47.82926,0.8932336
2030,50.305645,47.83072,0.903668
2040,49.784283,47.90654,0.84377503
2050,50.410088,48.09422,0.8266591
