epoch,score_best,score_avg,score_std
10,3.2278488,2.6790028,0.2711377
20,3.6340828,3.3225312,0.06942567
30,4.001648,3.8351378,0.050709665
40,4.144554,4.031506,0.050689902
50,4.262714,4.094721,0.05342696
60,4.4584017,4.2033353,0.08296557
70,4.7176104,4.323078,0.123450175
80,4.7531824,4.397216,0.122530155
90,4.877745,4.553483,0.1348138
100,5.0773563,4.695057,0.17094493
110,5.5002036,4.8512373,0.21554112
120,5.6580334,5.154647,0.23084047
130,6.054016,5.482143,0.22961544
140,6.527864,5.8503017,0.24905847
150,6.6803575,6.1132107,0.2257647
160,6.975174,6.4029856,0.23517916
170,7.3174963,6.6932783,0.2425231
180,7.9256253,7.002387,0.2835161
190,8.024218,7.2632494,0.25144592
200,8.188237,7.5182137,0.24976681
210,8.370719,7.7645,0.26834652
220,9.039027,8.077921,0.28594956
230,9.007047,8.327626,0.2833204
240,9.745953,8.5885315,0.28874066
250,9.578752,8.851679,0.29261422
260,9.904278,9.10771,0.317112
270,10.062656,9.259028,0.27194977
280,10.091505,9.442102,0.28132188
290,10.358493,9.608615,0.3034291
300,10.476339,9.788393,0.31727204
310,10.904407,9.882298,0.33652073
320,10.953842,10.016064,0.2923987
330,10.999869,10.14699,0.34566206
340,11.029586,10.289379,0.31768927
350,11.299123,10.405261,0.2971837
360,11.616729,10.549612,0.33126643
370,11.322237,10.643279,0.33228558
380,11.699377,10.788677,0.31018317
390,11.472017,10.874181,0.31716383
400,11.744389,10.99308,0.3058734
410,11.951821,11.096188,0.34912732
420,11.951867,11.142766,0.30350867
430,12.121346,11.230588,0.30496058
440,12.225948,11.296331,0.3554829
450,11.901087,11.3187065,0.27658015
460,12.2923975,11.482704,0.32551175
470,12.628745,11.523758,0.33893633
480,12.445789,11.580925,0.30031452
490,12.363229,11.672222,0.31751233
500,12.707739,11.755904,0.32891455
510,12.536688,11.781355,0.314643
520,12.651782,11.80408,0.32365167
530,12.718859,11.956255,0.32018825
540,12.869258,12.015706,0.34280223
550,13.336289,11.965487,0.33567408
560,12.80118,12.069833,0.3136902
570,12.870618,12.162061,0.32406688
580,13.011629,12.16992,0.3064634
590,13.100106,12.2147045,0.32701808
600,13.188212,12.240915,0.3427782
610,13.118967,12.33144,0.33334196
620,13.589831,12.415923,0.33522516
630,13.287964,12.492712,0.32298106
640,13.463029,12.478706,0.32356495
650,13.360137,12.591291,0.34952512
660,13.777827,12.612004,0.3810244
670,13.262481,12.575759,0.36470044
680,13.578399,12.729747,0.3417879
690,13.444471,12.738493,0.3110426
700,13.542671,12.83716,0.317675
710,13.639657,12.839842,0.3646789
720,13.768288,12.851479,0.387066
730,13.651017,12.895845,0.31104675
740,14.068598,12.983462,0.3510158
750,13.654016,13.002473,0.34999663
760,13.997217,13.031504,0.35733515
770,14.00389,13.055414,0.379521
780,14.189723,13.165611,0.3326751
790,14.03297,13.18642,0.30869293
800,14.071403,13.236756,0.36080304
810,14.275742,13.271038,0.4025584
820,14.195215,13.349524,0.34602624
830,14.208864,13.423788,0.33886695
840,14.298249,13.425667,0.3742032
850,14.257358,13.408731,0.3635198
860,14.423544,13.526068,0.36607426
870,14.464098,13.582161,0.35063913
880,14.413647,13.640175,0.36169094
890,14.517898,13.707685,0.36052835
900,14.548746,13.634819,0.36012322
910,14.815371,13.698723,0.42367718
920,14.745721,13.758135,0.3784236
930,14.832381,13.771979,0.33711645
940,14.793789,13.839348,0.33552432
950,14.886017,13.819176,0.34851682
960,14.837784,13.9222355,0.3650484
