epoch,score_best,score_avg,score_std
10,4.0337973,3.9169078,0.031656265
20,4.2831893,4.1577168,0.035314754
30,4.4626784,4.243932,0.063495316
40,4.8567815,4.553529,0.11775038
50,5.4564867,4.9393167,0.19377251
60,6.222344,5.6415176,0.2725685
70,7.5007114,6.8894606,0.2751949
80,8.313192,7.7434626,0.27664155
90,9.304218,8.770942,0.24183774
100,9.99235,9.414732,0.31389248
110,10.963563,9.981499,0.31467402
120,11.144362,10.352613,0.30076444
130,11.449479,10.707937,0.32694975
140,11.845962,11.006783,0.35113874
150,12.118758,11.239117,0.36644787
160,12.383521,11.510232,0.40436018
170,12.524651,11.675142,0.3431667
180,12.654843,11.807072,0.38115942
190,12.838074,11.946815,0.37740952
200,12.883946,12.043175,0.36523053
210,12.846813,12.099127,0.38076076
220,13.051351,12.218989,0.39020824
230,13.05825,12.277089,0.34525338
240,13.153761,12.340828,0.3924509
250,13.345066,12.384087,0.36721462
260,13.380045,12.474546,0.4016163
270,13.273298,12.49602,0.3421642
280,13.414169,12.550371,0.33693135
290,13.497638,12.614776,0.3736869
300,13.775549,12.668164,0.36740404
310,13.6684,12.7355995,0.40497947
320,13.559132,12.709806,0.3499994
330,13.443508,12.77087,0.33963972
340,13.656046,12.823448,0.36264262
350,13.757714,12.841902,0.34350252
360,13.627514,12.818806,0.3965689
370,13.662334,12.917836,0.36242685
380,13.863677,12.922815,0.30939013
390,13.933866,12.945993,0.37973532
400,14.025949,13.024742,0.35084382
410,14.001965,13.04622,0.3826966
420,13.963613,13.059542,0.3392502
430,13.932082,13.010212,0.37073117
440,13.82299,13.0913925,0.32532015
450,13.999656,13.118404,0.41946325
460,14.474364,13.256845,0.3753755
470,14.211889,13.264917,0.32856274
480,14.124826,13.266507,0.36011848
490,14.432083,13.323198,0.3992002
500,14.086253,13.212985,0.37861374
510,14.135575,13.358945,0.42004412
520,14.0330305,13.341661,0.3322386
530,14.148435,13.331061,0.35657614
540,14.140237,13.338348,0.39766863
550,14.011836,13.3311205,0.42480034
560,14.155112,13.396453,0.40668994
570,14.419266,13.477541,0.3644148
580,14.269993,13.450174,0.3699371
590,14.334682,13.549471,0.3507884
600,14.216695,13.485759,0.31966266
610,14.873735,13.526344,0.35826394
620,14.230089,13.507444,0.370556
630,14.500599,13.57818,0.32661882
640,14.762718,13.577187,0.38987786
650,14.718182,13.479029,0.41539037
660,14.409971,13.55747,0.39434627
670,14.518694,13.528849,0.3729943
680,14.403933,13.598167,0.3734867
690,14.523011,13.578374,0.40640643
700,14.428821,13.5303955,0.42891982
710,14.3936825,13.636705,0.35551515
720,14.516447,13.597841,0.4018313
730,14.393323,13.602034,0.35981545
740,14.390903,13.598061,0.39351016
750,14.454464,13.572965,0.42148355
760,14.384183,13.621403,0.41175157
770,14.4676485,13.626368,0.43040338
780,14.722773,13.624857,0.42924744
790,14.46559,13.689495,0.3469202
800,14.533335,13.697054,0.38574967
810,14.871545,13.696952,0.4065517
820,14.548316,13.742569,0.37985173
830,14.990054,13.784307,0.37834835
840,14.641813,13.753176,0.34681815
850,14.802929,13.789066,0.3641187
860,14.599553,13.709646,0.50705814
870,14.663797,13.701063,0.41855925
880,14.605092,13.815122,0.36367247
890,15.07523,13.739983,0.4639759
900,14.818566,13.785323,0.37842143
910,14.45305,13.761726,0.44450468
920,14.966587,13.7488,0.47767
930,14.823446,13.821989,0.45490342
940,14.655535,13.749573,0.4875538
950,14.70589,13.9013,0.30142128
960,15.010871,13.8290825,0.39557046
970,14.759894,13.841905,0.36041015
980,14.732823,13.830984,0.3673912
990,14.787793,13.853534,0.39728022
1000,14.720169,13.798899,0.459885
1010,14.737791,13.85433,0.41529882
1020,14.753008,13.862257,0.32731053
1030,14.678599,13.894137,0.35273746
