epoch,score_best,score_avg,score_std
10,30.168604,21.87442,4.68096
20,1018.2241,844.9076,58.406063
30,642.84845,162.9676,189.52937
40,1623.1558,1155.8291,197.97406
50,725.41113,211.21082,183.66672
60,674.49725,-204.14914,278.49118
70,149.54196,-341.96597,161.8537
80,-234.09334,-362.79355,25.06418
90,-180.2579,-387.42612,65.50334
100,-362.52856,-556.26685,56.748524
110,-478.0824,-569.9972,31.073265
120,-440.0442,-624.2544,68.68563
130,-381.44876,-580.3795,66.778015
140,-487.4468,-657.9971,51.88139
150,-396.28564,-649.5321,93.79049
160,-266.75388,-510.17242,122.258194
170,743.8873,162.02351,249.10614
180,61.195534,-360.82507,153.52028
190,466.87915,68.199615,128.04341
200,-88.46723,-302.47775,77.26043
210,307.56354,-41.064716,193.21042
220,1327.9739,820.8616,202.16779
230,63.821503,-260.11795,108.76866
240,567.52057,19.264914,221.7975
250,672.0066,30.0331,210.45697
260,435.44836,-3.5316143,152.47153
270,676.73755,203.6016,223.57106
280,185.52808,-216.77792,188.9365
290,471.87006,98.258514,146.17847
300,1358.0957,772.4175,247.87831
310,1992.3098,1400.3884,230.22275
320,2391.116,1680.7916,218.07124
330,1316.8228,809.5227,220.33
340,2173.6782,1626.3357,185.45825
350,1684.9263,1284.2019,203.12361
360,665.9676,211.05765,151.01236
370,1247.0481,688.0838,185.22351
380,1009.1824,552.53815,200.21143
390,1034.9045,740.57526,93.48285
400,2052.9211,1327.0322,209.49132
410,2080.117,1552.6423,252.18501
420,3577.0972,3124.855,157.80713
430,3178.912,2571.4888,235.5716
440,3025.0605,2174.6113,342.4333
450,3263.9617,2394.0828,319.69205
460,3131.941,2512.691,232.8747
470,4169.4614,3690.0947,180.57355
480,3860.6162,3335.9014,186.0088
490,3787.8625,3385.4292,159.87918
500,3604.7607,2998.9543,286.85083
510,3731.2607,2955.8982,331.59302
520,3244.7043,2701.9783,279.72385
530,3606.1233,2845.209,232.80048
540,3678.1138,3068.8926,248.78268
550,3898.3376,3408.6846,209.41444
560,3784.7559,3198.2,222.05379
570,4047.3833,3460.8557,209.03815
580,4004.9727,3544.2612,249.10788
590,3976.3435,3376.9426,308.7698
600,3904.0667,3054.9312,371.20035
610,3666.5552,3085.0073,303.92303
620,3923.0132,3510.755,186.5486
630,4091.0605,3637.0337,187.90593
